;figi;ticker;share_name;datetime;last_price;sell_flag;buy_flag;strategy_id;profit;currency
7958;BBG000BCQ4P6;AVY;Avery Dennison;2022-01-20;178.47;1;0;sma;0;usd
7959;BBG000BFGNJ5;ALNY;Alnylam Pharmaceuticals Inc;2022-01-20;146.81;1;0;sma;0;usd
7960;BBG000BMQCP6;KEX;Kirby Corp;2022-01-20;66.0;0;1;sma;0;usd
7961;BBG00KHHBMC5;GSHD;Goosehead Insurance, Inc.;2022-01-21;80.25;1;0;sma;0;usd
7962;BBG000HGYNZ9;STLD;Steel Dynamics Inc;2022-01-21;61.73;1;0;sma;0;usd
7963;BBG000BNPS52;TRMB;Trimble Inc;2022-01-21;64.68;1;0;sma;0;usd
7964;BBG000BLKK03;HUM;Humana;2022-01-21;413.76;1;0;sma;0;usd
7965;BBG000BLFNC0;GEF;Greif Inc;2022-01-21;57.31;1;0;sma;0;usd
7966;BBG000BKXYX5;DECK;Deckers Outdoor Corp;2022-01-21;279.82;1;0;sma;0;usd
7967;BBG000LR8515;SBH;Sally Beauty Holdings Inc;2022-01-21;16.68;1;0;sma;0;usd
7968;BBG000QX74T1;CMG;Chipotle Mexican Grill;2022-01-24;1477.82;1;0;sma;0;usd
7969;BBG000CTM4J9;CRI;Carter's Inc;2022-01-24;87.82;1;0;sma;0;usd
7970;BBG000BPD168;MRK;Merck;2022-01-24;77.23;1;0;sma;0;usd
7971;BBG009DTD8H2;UA;Under Armour (C);2022-01-24;14.03;1;0;sma;0;usd
7972;BBG000C101X4;ABMD;Abiomed Inc;2022-01-24;299.89;1;0;sma;0;usd
7973;BBG000BFV758;MANH;Manhattan Associates Inc;2022-01-25;134.12;1;0;sma;0;usd
7974;BBG000C0HQ54;ENDP;Endo International PLC;2022-01-25;2.92;1;0;sma;0;usd
7975;BBG000BXM6V2;UAA;Under Armour;2022-01-25;16.93;1;0;sma;0;usd
7976;BBG00M4RHBD0;RVLV;Revolve Group Inc;2022-01-25;50.11;1;0;sma;0;usd
7977;BBG000BLSL58;IFF;International Flavors & Fragrances;2022-01-25;139.56;1;0;sma;0;usd
7978;BBG00GQK3WB5;SMAR;Smartsheet Inc;2022-01-25;53.07;1;0;sma;0;usd
7979;BBG000BSQLT9;SEIC;SEI Investments Company;2022-01-25;58.79;1;0;sma;0;usd
7980;BBG001C7PM75;GWRE;Guidewire Software Inc;2022-01-25;87.96;1;0;sma;0;usd
7981;BBG000BF8CB6;FIZZ;National Beverage Corp;2022-01-25;42.37;1;0;sma;0;usd
7982;BBG000BBNYF6;DRI;Darden Restaurants;2022-01-25;138.03;1;0;sma;0;usd
7983;BBG000BRBX66;PLXS;Plexus Corp;2022-01-25;81.59;1;0;sma;0;usd
7984;BBG000BB4HM6;RAMP;LiveRamp Holdings Inc;2022-01-26;43.99;1;0;sma;0;usd
7985;BBG0018FQNS6;PCRX;Pacira BioSciences Inc;2022-01-26;66.69;0;1;sma;0;usd
7986;BBG000NJGX84;ADUS;Addus HomeCare Corp;2022-01-26;85.04;1;0;sma;0;usd
7987;BBG000NLCCM3;LSNGP;Ленэнерго - акции привилегированные;2022-01-26;107.05;1;0;sma;0;rub
7988;BBG00J0BBZL0;SAIL;SailPoint Technologies Holdings;2022-01-26;46.37;1;0;sma;0;usd
7989;BBG00ZGF7771;COIN;Coinbase;2022-01-26;176.0;1;0;sma;0;usd
7990;BBG000BCMWM1;MTN;Vail Resorts Inc;2022-01-26;260.65;1;0;sma;0;usd
7991;BBG000PRQ0V9;VPG;Vishay Precision Group Inc;2022-01-26;31.41;1;0;sma;0;usd
7992;BBG000MBDGM6;EQIX;Equinix REIT;2022-01-26;710.0;1;0;sma;0;usd
7993;BBG000BLBVN4;BKNG;Booking;2022-01-26;2163.25;1;0;sma;0;usd
7994;BBG000C060M4;AMG;Affiliated Managers Group;2022-01-26;138.36;1;0;sma;0;usd
7995;BBG000DMFQS2;VRTS;Virtus Investment Partners;2022-01-26;240.62;1;0;sma;0;usd
7996;BBG000DMBXR2;JPM;JPMorgan;2022-01-26;147.92;1;0;sma;0;usd
7997;BBG000C2V3D6;A;Agilent Technologies;2022-01-26;130.37;1;0;sma;0;usd
7998;BBG000BTT3D1;POWI;Power Integrations Inc;2022-01-26;89.75;1;0;sma;0;usd
7999;BBG000BBTJZ1;ERIE;Erie IndemnIty Co;2022-01-26;175.1;1;0;sma;0;usd
8000;BBG004S687G6;MSRS;МОЭСК;2022-01-26;0.71;1;0;sma;0;rub
8001;BBG000BB5006;ADBE;Adobe;2022-01-27;467.15;1;0;sma;0;usd
8002;BBG000BWPXQ8;BTI;British American Tobacco;2022-01-27;44.12;0;1;sma;0;usd
8003;BBG000BVXC87;UBSI;United Bankshares, Inc.;2022-01-27;34.7;1;0;sma;0;usd
8004;BBG000FSMWC3;WSM;Williams-Sonoma Inc;2022-01-27;147.0;1;0;sma;0;usd
8005;BBG000C6CFJ5;GS;Goldman Sachs;2022-01-27;340.75;1;0;sma;0;usd
8006;BBG0016T3GQ0;VC;Visteon Corp;2022-01-27;112.01;1;0;sma;0;usd
8007;BBG000CL1FG7;BRKR;Bruker Corp;2022-01-27;70.0;1;0;sma;0;usd
8008;BBG002Q7J5Z1;TRU;TransUnion;2022-01-27;91.77;1;0;sma;0;usd
8009;BBG000BWS3F3;WGO;Winnebago Industries Inc;2022-01-27;62.48;1;0;sma;0;usd
8010;BBG000BN2DC2;CRM;Salesforce;2022-01-27;213.33;1;0;sma;0;usd
8011;BBG000FC7366;MKL;Markel Corp;2022-01-27;1225.0;1;0;sma;0;usd
8012;BBG006598YS8;PCTY;Paylocity Holding Corp;2022-01-28;198.53;1;0;sma;0;usd
8013;BBG000BLMZK6;KMX;CarMax;2022-01-28;103.0;1;0;sma;0;usd
8014;BBG001MC8YF7;BPMC;Blueprint Medicines Corp;2022-01-28;58.88;1;0;sma;0;usd
8015;BBG000BXMFC3;URI;United Rentals;2022-01-28;328.64;1;0;sma;0;usd
8016;BBG005XR47P5;CTLT;Catalent Inc;2022-01-28;101.78;1;0;sma;0;usd
8017;BBG000BFL116;FSLR;First Solar;2022-01-28;65.22;1;0;sma;0;usd
8018;BBG0081NLHR0;ATEX;Anterix;2022-01-31;56.7;1;0;sma;0;usd
8019;BBG000N7MZ06;HUBS;HubSpot Inc;2022-01-31;443.32;1;0;sma;0;usd
8020;BBG000BRVP70;R;Ryder System;2022-01-31;79.61;1;0;sma;0;usd
8021;BBG000DY28W5;BIO;Bio-Rad Laboratories Inc;2022-01-31;608.35;1;0;sma;0;usd
8022;BBG002ZCK2V9;SSTK;Shutterstock Inc;2022-01-31;88.5;1;0;sma;0;usd
8023;BBG000RP8V70;CHMK;ЧМК;2022-01-31;4035.0;1;0;sma;0;rub
8024;BBG000F1ZSN5;ROP;Roper Technologies;2022-01-31;443.2;1;0;sma;0;usd
8025;BBG000BPZVW9;NJR;New Jersey Resources Corp;2022-02-01;44.62;0;1;sma;0;usd
8026;BBG000L4M7F1;RMD;ResMed Inc;2022-02-01;242.46;1;0;sma;0;usd
8027;BBG000R8ZVD1;LULU;Lululemon Athletica Inc;2022-02-01;301.74;1;0;sma;0;usd
8028;BBG000BW8S60;RTX;Raytheon Technologies;2022-02-01;98.6;0;1;sma;0;usd
8029;BBG000BS48J3;RGEN;Repligen Corporation;2022-02-01;172.0;1;0;sma;0;usd
8030;BBG000HCVWW4;FRPH;FRP Holdings Inc;2022-02-01;57.07;1;0;sma;0;usd
8031;BBG000BWB7V4;VMI;Valmont Industries;2022-02-01;228.97;1;0;sma;0;usd
8032;BBG000DHPN63;O;Realty Income REIT;2022-02-01;65.22;1;0;sma;0;usd
8033;BBG000C2PW58;BLK;BlackRock;2022-02-01;690.0;1;0;sma;0;usd
8034;BBG000BMHYD1;JNJ;Johnson & Johnson;2022-02-02;169.61;0;1;sma;0;usd
8035;BBG008N298Y8;WING;Wingstop Inc;2022-02-02;122.95;1;0;sma;0;usd
8036;BBG00FYCQ352;PUMP;ProPetro Holding Corp;2022-02-02;13.82;0;1;sma;0;usd
8037;BBG000RNBH63;MC;Moelis & Co;2022-02-02;45.32;1;0;sma;0;usd
8038;BBG000BCTQ65;XEL;Xcel Energy;2022-02-03;69.51;0;1;sma;0;usd
8039;BBG000N7MXL8;ETSY;Etsy Inc;2022-02-03;121.76;1;0;sma;0;usd
8040;BBG000BFZVH8;CNMD;CONMED Corporation;2022-02-03;136.07;1;0;sma;0;usd
8041;BBG007BVZ8H9;WK;Workiva Inc;2022-02-03;93.62;1;0;sma;0;usd
8042;BBG00W0KZD98;LI;Li Auto;2022-02-03;27.78;1;0;sma;0;usd
8043;BBG000C3VHF1;VICR;Vicor Corp;2022-02-03;68.7;1;0;sma;0;usd
8044;BBG000BHKYH4;ECL;Ecolab;2022-02-03;165.08;1;0;sma;0;usd
8045;BBG00QVJV6V4;BILL;Bill.com Holdings Inc;2022-02-03;187.59;1;0;sma;0;usd
8046;BBG000BX72V8;NTES;NetEase Inc;2022-02-03;79.0;1;0;sma;0;usd
8047;BBG000BWPP85;WERN;Werner Enterprises Inc;2022-02-03;42.57;1;0;sma;0;usd
8048;BBG000BB72K8;LECO;Lincoln Electric Holdings;2022-02-03;127.25;1;0;sma;0;usd
8049;BBG00NN875G0;KRTX;Karuna Therapeutics Inc;2022-02-03;100.25;1;0;sma;0;usd
8050;BBG000BMFFQ0;J;Jacobs Engineering;2022-02-04;131.26;1;0;sma;0;usd
8051;BBG000BNY197;MEI;Methode Electronics Inc;2022-02-04;42.6;1;0;sma;0;usd
8052;BBG000BWSV34;WHR;Whirlpool;2022-02-04;188.89;1;0;sma;0;usd
8053;BBG000BLY663;CROX;Crocs Inc;2022-02-04;67.97;1;0;sma;0;usd
8054;BBG00S1HJ3M8;ZI;ZoomInfo Technologies Inc;2022-02-04;51.26;1;0;sma;0;usd
8055;BBG001QD41M9;APTV;Aptiv;2022-02-04;108.07;1;0;sma;0;usd
8056;BBG000BFS7D3;CLX;The Clorox Company;2022-02-04;129.89;1;0;sma;0;usd
8057;BBG000C3W281;MASI;Masimo Corporation;2022-02-04;134.19;1;0;sma;0;usd
8058;BBG000Q4NZ54;ENV;Envestnet Inc;2022-02-04;72.49;1;0;sma;0;usd
8059;BBG00PPS73P4;INMD;Inmode Ltd;2022-02-04;35.1;1;0;sma;0;usd
8060;BBG000RTDY25;MSCI;MSCI Inc;2022-02-04;470.93;1;0;sma;0;usd
8061;BBG000DX9JV7;AZTA;Azenta;2022-02-04;77.31;1;0;sma;0;usd
8062;BBG000C4QP94;PRGS;Progress Software Corp;2022-02-04;43.91;1;0;sma;0;usd
8063;BBG001WMKHH5;NET;CloudFlare Inc;2022-02-07;86.4;1;0;sma;0;usd
8064;BBG000BJX8C8;NOV;National Oilwell Varco;2022-02-07;19.16;0;1;sma;0;usd
8065;BBG000BP6LJ8;MO;Altria Group;2022-02-07;51.54;0;1;sma;0;usd
8066;BBG000BCQZS4;AXP;American Express;2022-02-07;175.61;0;1;sma;0;usd
8067;BBG000BVD6X4;GL;Globe Life Inc;2022-02-07;99.42;0;1;sma;0;usd
8068;BBG00BLVZ228;FTV;Fortive;2022-02-07;59.4;1;0;sma;0;usd
8069;BBG017TGV7M2;QDEL;QuidelOrtho Corp;2022-02-07;110.31;1;0;sma;0;usd
8070;BBG004T7VS53;FOXF;Fox Factory Holding Corp;2022-02-07;103.28;1;0;sma;0;usd
8071;BBG000BKJ092;GNTX;Gentex Corporation;2022-02-07;29.21;1;0;sma;0;usd
8072;BBG000PPFKQ7;BR;Broadridge Financial Solutions;2022-02-08;152.28;1;0;sma;0;usd
8073;BBG000BJPDZ1;ISRG;Intuitive Surgical;2022-02-08;278.25;1;0;sma;0;usd
8074;BBG009DFHWG6;RPD;Rapid7 Inc;2022-02-08;103.01;1;0;sma;0;usd
8075;BBG000BL9C59;MAC;Macerich REIT;2022-02-08;14.98;1;0;sma;0;usd
8076;BBG000BMFNP4;IOSP;Innospec;2022-02-08;95.15;0;1;sma;0;usd
8077;BBG000BH2JM1;NLOK;NortonLifeLock Inc;2022-02-09;25.92;0;1;sma;0;usd
8078;BBG000BFZVH8;CNMD;CONMED Corporation;2022-02-09;145.42;0;1;sma;0;usd
8079;BBG00Y3XYV94;MDMG;Мать и дитя;2022-02-09;538.0;1;0;sma;0;rub
8080;BBG00JHNJW99;FOXA;Twenty-First Century Fox (A);2022-02-09;40.94;0;1;sma;0;usd
8081;BBG00KXRCDP0;CI;Cigna;2022-02-09;238.99;0;1;sma;0;usd
8082;BBG000BM6788;TT;Trane Technologies;2022-02-09;158.8;1;0;sma;0;usd
8083;BBG000BCPB71;AVT;Avnet;2022-02-09;43.31;0;1;sma;0;usd
8084;BBG00RP5HYS8;CARR;Carrier Global;2022-02-09;47.75;1;0;sma;0;usd
8085;BBG000BCNF74;AVA;Avista Corporation;2022-02-09;43.36;0;1;sma;0;usd
8086;BBG000DD3KP1;WABC;Westamerica Bancorporation;2022-02-09;60.6;0;1;sma;0;usd
8087;BBG000BM9RH1;CPRT;Copart Inc;2022-02-09;127.6;1;0;sma;0;usd
8088;BBG000C2ZCH8;SRE;Sempra Energy;2022-02-09;156.75;0;1;sma;0;usd
8089;BBG000MHTV89;EPAM;EPAM Systems;2022-02-10;300.0;1;0;sma;0;usd
8090;BBG000DBD6F6;KLSB;Калужская сбытовая компания;2022-02-10;8.77;1;0;sma;0;rub
8091;BBG000PRJ2Z9;SPR;Spirit AeroSystems Holdings;2022-02-10;45.47;0;1;sma;0;usd
8092;BBG000BJ5SS8;NEU;NewMarket Corp;2022-02-10;329.8;1;0;sma;0;usd
8093;BBG007GJ2F81;FND;Floor & Decor Holdings Inc;2022-02-10;101.0;1;0;sma;0;usd
8094;BBG000BQLTW7;ORCL;Oracle;2022-02-11;81.69;1;0;sma;0;usd
8095;BBG000F31Z34;EXPO;Exponent, Inc.;2022-02-11;101.73;1;0;sma;0;usd
8096;BBG000BJ5GK2;EXPD;Expeditors;2022-02-11;106.49;1;0;sma;0;usd
8097;BBG000BMH2Q7;JKHY;Jack Henry & Associates Inc;2022-02-11;187.81;0;1;sma;0;usd
8098;BBG000PLF6N0;FOLD;Amicus Therapeutics;2022-02-11;9.54;1;0;sma;0;usd
8099;BBG000C1BW00;LMT;Lockheed Martin;2022-02-11;441.0;0;1;sma;0;usd
8100;BBG000BT3HG5;ZUO;Zuora Inc;2022-02-11;15.07;1;0;sma;0;usd
8101;BBG000BX28M0;USNA;USANA Health Sciences Inc;2022-02-11;80.22;1;0;sma;0;usd
8102;BBG000CKGBP2;GILD;GILEAD;2022-02-14;59.86;1;0;sma;0;usd
8103;BBG001B4BV87;FBHS;Fortune Brands Home & Security;2022-02-14;79.54;1;0;sma;0;usd
8104;BBG000C5HS04;NKE;NIKE;2022-02-14;132.94;1;0;sma;0;usd
8105;BBG000C1HN22;IEX;IDEX Corp;2022-02-14;193.44;1;0;sma;0;usd
8106;BBG00F0SW7N8;IIPR;Innovative Industrial Properties REIT;2022-02-14;196.32;1;0;sma;0;usd
8107;BBG000F86GP6;MCO;Moody's;2022-02-14;325.0;1;0;sma;0;usd
8108;BBG000BS9489;OMC;Omnicom Group;2022-02-14;83.02;0;1;sma;0;usd
8109;BBG000DNLMB0;LCII;LCI Industries;2022-02-15;111.19;1;0;sma;0;usd
8110;BBG0056JW5G6;U;Unity Software;2022-02-15;98.0;1;0;sma;0;usd
8111;BBG000BBRPL4;EME;EMCOR Group;2022-02-15;114.55;1;0;sma;0;usd
8112;BBG004MN1R41;NAVI;Navient;2022-02-15;17.07;1;0;sma;0;usd
8113;BBG000NDYB67;GM;General Motors;2022-02-15;43.93;1;0;sma;0;usd
8114;BBG000CC7LQ7;ZBRA;Zebra Technologies Corp;2022-02-15;424.0;1;0;sma;0;usd
8115;BBG000BDGHD9;BMI;Badger Meter Inc;2022-02-15;99.05;1;0;sma;0;usd
8116;BBG000VLBCQ1;JBT;John Bean Technologies;2022-02-15;117.61;1;0;sma;0;usd
8117;BBG000BC4JJ4;APD;Air Products & Chemicals;2022-02-16;246.56;1;0;sma;0;usd
8118;BBG000BPWXK1;NEM;Newmont Goldcorp Corporation;2022-02-16;77.72;0;1;sma;0;usd
8119;BBG000BB6G37;ADI;Analog Devices;2022-02-16;165.07;1;0;sma;0;usd
8120;BBG000BCJ161;SRPT;Sarepta Therapeutics Inc;2022-02-16;77.27;1;0;sma;0;usd
8121;BBG00DYNJGH9;HWM;Howmet Aerospace;2022-02-16;37.0;0;1;sma;0;usd
8122;BBG00JHNKJY8;FOX;Twenty-First Century Fox;2022-02-16;37.57;0;1;sma;0;usd
8123;BBG00RP60KV0;OTIS;Otis Worldwide;2022-02-16;77.1;1;0;sma;0;usd
8124;BBG000CCFB17;HCCI;Heritage-Crystal Clean Inc;2022-02-16;29.57;1;0;sma;0;usd
8125;BBG006MDLY05;GDDY;GoDaddy Inc;2022-02-16;84.11;0;1;sma;0;usd
8126;BBG000K82ZT8;CHKP;Check Point Software Technologies Ltd;2022-02-16;141.2;0;1;sma;0;usd
8127;BBG000BK9W84;GGG;Graco;2022-02-16;69.3;1;0;sma;0;usd
8128;BBG000TRJ294;AWK;American Water Works;2022-02-16;159.55;1;0;sma;0;usd
8129;BBG000BTVJ25;SYY;Sysco;2022-02-16;80.8;0;1;sma;0;usd
8130;BBG000M1R011;NOW;ServiceNow Inc;2022-02-16;561.87;1;0;sma;0;usd
8131;BBG000BM22F5;DORM;Dorman Products Inc;2022-02-16;94.12;1;0;sma;0;usd
8132;BBG00K53L394;ETRN;Equitrans Midstream Corporation;2022-02-17;8.43;1;0;sma;0;usd
8133;BBG000FJH8W0;THG;Hanover Insurance Group;2022-02-17;149.91;0;1;sma;0;usd
8134;BBG000BBD5N1;SNY;Sanofi;2022-02-17;52.45;0;1;sma;0;usd
8135;BBG00FX58Q66;HLNE;Hamilton Lane Incorporated;2022-02-17;75.63;1;0;sma;0;usd
8136;BBG000BGGTW5;BLKB;Blackbaud Inc;2022-02-17;59.19;1;0;sma;0;usd
8137;BBG000DZK6N6;NATI;National Instruments;2022-02-17;40.47;1;0;sma;0;usd
8138;BBG000BHPL78;EFX;Equifax;2022-02-17;238.63;1;0;sma;0;usd
8139;BBG000FV1Z23;CCI;Crown Castle REIT;2022-02-17;180.8;1;0;sma;0;usd
8140;BBG000DQLV23;BMY;Bristol-Myers Squibb;2022-02-17;73.4;0;1;sma;0;usd
8141;BBG000BSHH72;SCCO;Southern Copper Corp;2022-02-17;77.64;0;1;sma;0;usd
8142;BBG000VC0T95;WDAY;Workday Inc;2022-02-18;246.26;1;0;sma;0;usd
8143;BBG0065B7K59;MEDP;Medpace Holdings Inc;2022-02-18;165.71;1;0;sma;0;usd
8144;BBG001KY4N87;ARMK;Aramark;2022-02-18;38.53;0;1;sma;0;usd
8145;BBG000GXZ4W7;ANSS;ANSYS;2022-02-18;327.65;1;0;sma;0;usd
8146;BBG000DW76Y6;FICO;Fair Isaac Corp;2022-02-18;479.32;0;1;sma;0;usd
8147;BBG005TJKDZ6;IBP;Installed Building Products;2022-02-18;92.9;1;0;sma;0;usd
8148;BBG000P458P3;DPZ;Domino's Pizza Inc;2022-02-18;412.1;1;0;sma;0;usd
8149;BBG000C5QMB5;KFY;Korn Ferry;2022-02-18;67.84;1;0;sma;0;usd
8150;BBG000TY1CD1;BELU;Белуга Групп ПАО ао;2022-02-18;2334.0;1;0;sma;0;rub
8151;BBG000BMLWX8;KBH;KB Home;2022-02-18;35.1;1;0;sma;0;usd
8152;BBG004731354;ROSN;Роснефть;2022-02-18;450.0;1;0;sma;0;rub
8153;BBG000BVP5P2;SLG;SL Green REIT;2022-02-18;84.47;0;1;sma;0;usd
8154;BBG000F5VVB6;NDAQ;Nasdaq;2022-02-18;176.8;1;0;sma;0;usd
8155;BBG004731032;LKOH;ЛУКОЙЛ;2022-02-21;5557.0;1;0;sma;0;rub
8156;BBG000DW4LB1;AWI;Armstrong World Industries Inc;2022-02-22;92.8;1;0;sma;0;usd
8157;BBG000BC7VW9;MYRG;MYR Group Inc;2022-02-22;95.55;1;0;sma;0;usd
8158;BBG00GX77LW3;BKI;Black Knight Inc;2022-02-22;58.27;1;0;sma;0;usd
8159;BBG000BLV2Q3;SHOO;Steven Madden, Ltd.;2022-02-22;39.67;1;0;sma;0;usd
8160;BBG005BLN209;DNOW;NOW Inc;2022-02-22;11.14;0;1;sma;0;usd
8161;BBG000PXGT62;TPX;Tempur Sealy International Inc;2022-02-22;29.19;1;0;sma;0;usd
8162;BBG005Q3MQY4;ATRA;Atara Biotherapeutics Inc;2022-02-23;9.6;1;0;sma;0;usd
8163;BBG000BNMMJ3;HSIC;Henry Schein;2022-02-23;87.19;0;1;sma;0;usd
8164;BBG000J79P80;SXT;Sensient Technologies Corp;2022-02-23;83.95;1;0;sma;0;usd
8165;BBG000BPH459;MSFT;Microsoft Corporation;2022-02-23;278.38;1;0;sma;0;usd
8166;BBG000BKF014;LGND;Ligand Pharmaceuticals Inc;2022-02-23;112.49;1;0;sma;0;usd
8167;BBG000BB7SX7;ELS;Equity LifeStyle Properties REIT;2022-02-23;77.4;1;0;sma;0;usd
8168;BBG000L69KL5;TCX;Tucows Inc;2022-02-23;68.3;1;0;sma;0;usd
8169;BBG00C6H6D40;USFD;US Foods Holding Corp;2022-02-23;38.17;0;1;sma;0;usd
8170;BBG00L0YTFN8;FOCS;Focus Financial Partners Inc;2022-02-23;45.74;1;0;sma;0;usd
8171;BBG000BKYDP9;PEAK;Healthpeak Properties REIT;2022-02-23;34.4;1;0;sma;0;usd
8172;BBG000Q5ZRM7;DLR;Digital Realty REIT;2022-02-23;145.02;1;0;sma;0;usd
8173;BBG000BBS2Y0;AMGN;Amgen;2022-02-23;241.75;0;1;sma;0;usd
8174;BBG000BP1Q11;SPGI;S&P Global;2022-02-24;410.0;1;0;sma;0;usd
8175;BBG001WWJTK5;PLAY;Dave & Buster's Entertainment Inc;2022-02-24;48.7;0;1;sma;0;usd
8176;BBG000D9DMK0;LH;LabCorp;2022-02-24;262.33;1;0;sma;0;usd
8177;BBG000BN5HF7;LEN;Lennar;2022-02-24;81.29;1;0;sma;0;usd
8178;BBG007N0Z367;AGRO;РусАгро;2022-02-24;814.2;1;0;sma;0;rub
8179;BBG000BTGKK9;TREX;Trex Co Inc;2022-02-24;65.91;1;0;sma;0;usd
8180;BBG009T22D49;SITE;SiteOne Landscape Supply Inc;2022-02-24;164.06;1;0;sma;0;usd
8181;BBG001KY3845;ALSN;Allison Transmission Holdings;2022-02-25;38.17;0;1;sma;0;usd
8182;BBG000BJ41X2;NSP;InsperIty Inc;2022-02-25;102.08;1;0;sma;0;usd
8183;BBG000BVWZF9;TYL;Tyler Technologies Inc;2022-02-25;443.92;1;0;sma;0;usd
8184;BBG000F4F1N0;MTH;Meritage Homes Corp;2022-02-25;81.44;1;0;sma;0;usd
8185;BBG000BLK267;HUBB;Hubbell;2022-02-25;185.23;1;0;sma;0;usd
8186;BBG000VFX6Y4;GLTR;Globaltrans Investment PLC;2022-02-25;314.75;1;0;sma;0;rub
8187;BBG00G2HHYD7;AVTR;Avantor Inc;2022-02-25;32.94;1;0;sma;0;usd
8188;BBG0078Y1D92;SYNH;Syneos Health Inc;2022-02-25;82.23;1;0;sma;0;usd
8189;BBG000C3KB84;GBCI;Glacier Ban;2022-02-25;49.87;1;0;sma;0;usd
8190;BBG000C2LZP3;AAON;AAON;2022-02-25;57.0;1;0;sma;0;usd
8191;BBG009XW2WB8;PFGC;Performance Food Group Co;2022-02-25;51.49;0;1;sma;0;usd
8192;BBG000BB2KN0;LSTR;Landstar System;2022-02-25;142.64;1;0;sma;0;usd
8193;BBG000BB8SW7;PKG;Packaging Corp of America;2022-02-25;155.16;0;1;sma;0;usd
8194;BBG000BTNGZ4;OMCL;Omnicell Inc;2022-02-25;127.0;1;0;sma;0;usd
8195;BBG000BBCDZ2;ROK;Rockwell Automation;2022-02-28;279.1;1;0;sma;0;usd
8196;BBG000BLCPY4;HP;Helmerich & Payne;2022-02-28;44.03;0;1;sma;0;usd
8197;BBG000BPWGR1;NDSN;Nordson Corp;2022-02-28;221.33;1;0;sma;0;usd
8198;BBG000L8CBX4;TDG;TransDigm;2022-02-28;651.68;0;1;sma;0;usd
8199;BBG002BC7WC5;TRUP;Trupanion Inc;2022-02-28;93.86;1;0;sma;0;usd
8200;BBG00333FYS2;IQV;IQVIA Holdings Inc;2022-02-28;238.36;1;0;sma;0;usd
8201;BBG000DQTXY6;DHI;D.R. Horton;2022-03-01;74.4;1;0;sma;0;usd
8202;BBG0026ZG4W0;XNCR;Xencor Inc;2022-03-01;28.43;1;0;sma;0;usd
8203;BBG000FKJRC5;EL;The Estee Lauder Companies;2022-03-01;272.64;1;0;sma;0;usd
8204;BBG000BD0TF8;BEN;Franklin Resources;2022-03-01;27.56;1;0;sma;0;usd
8205;BBG00CZNLR47;VREX;Varex Imaging Corp;2022-03-01;20.98;1;0;sma;0;usd
8206;BBG000BR54L0;PHM;PulteGroup;2022-03-01;42.1;1;0;sma;0;usd
8207;BBG00CVQZQ96;ITT;ITT;2022-03-01;72.43;1;0;sma;0;usd
8208;BBG0022FDRY8;MDB;MongoDB Inc;2022-03-03;421.2;1;0;sma;0;usd
8209;BBG000C0LW92;BSX;Boston Scientific Corporation;2022-03-03;44.25;0;1;sma;0;usd
8210;BBG000BVHBM1;TOL;Toll Brothers Inc;2022-03-03;45.71;1;0;sma;0;usd
8211;BBG000BP3PW7;MLAB;Mesa Laboratories Inc;2022-03-03;251.8;1;0;sma;0;usd
8212;BBG00MVWLLM2;GOSS;Gossamer Bio Inc;2022-03-03;9.97;1;0;sma;0;usd
8213;BBG000BN84F3;DGX;Quest Diagnostics;2022-03-03;137.13;1;0;sma;0;usd
8214;BBG000BND699;NXPI;NXP Semiconductors NV;2022-03-09;172.92;1;0;sma;0;usd
8215;BBG000C3KB84;GBCI;Glacier Ban;2022-03-09;47.41;1;0;sma;0;usd
8216;BBG000BVXFK6;PRFT;Perficient Inc;2022-03-09;106.26;1;0;sma;0;usd
8217;BBG005H82GB2;CC;Chemours Company;2022-03-09;32.3;1;0;sma;0;usd
8218;BBG000BH5DV1;INTU;Intuit;2022-03-09;482.62;1;0;sma;0;usd
8219;BBG000BX6BJ3;Y;Alleghany Corp;2022-03-09;848.88;0;1;sma;0;usd
8220;BBG000C2D1C1;LSCC;Lattice Semiconductor Corp;2022-03-09;51.39;1;0;sma;0;usd
8221;BBG000BSXQV7;SHW;Sherwin-Williams;2022-03-09;261.71;1;0;sma;0;usd
8222;BBG000C4Z6C2;WTS;Watts Water Technologies Inc;2022-03-09;135.82;1;0;sma;0;usd
8223;BBG000FC7366;MKL;Markel Corp;2022-03-09;1483.0;0;1;sma;0;usd
8224;BBG000BGFGT8;LFUS;Littelfuse;2022-03-10;233.08;1;0;sma;0;usd
8225;BBG000BCVG28;POOL;Pool Corp;2022-03-10;415.04;1;0;sma;0;usd
8226;BBG000BFPK65;CINF;Cincinnati Financial Corporation;2022-03-10;137.89;0;1;sma;0;usd
8227;BBG00629NGT2;TTD;Trade Desk Inc/The;2022-03-10;67.02;1;0;sma;0;usd
8228;BBG000BVWLJ6;JCI;Johnson Controls;2022-03-10;63.34;1;0;sma;0;usd
8229;BBG000BL8476;FFIN;First Financial Bankshares, Inc.;2022-03-10;42.56;1;0;sma;0;usd
8230;BBG000BW2QX0;UNM;Unum;2022-03-10;31.6;0;1;sma;0;usd
8231;BBG000BFWF13;PZZA;Papa John's International Inc;2022-03-10;102.45;1;0;sma;0;usd
8232;BBG000D8RG11;NRG;NRG Energy;2022-03-10;39.23;1;0;sma;0;usd
8233;BBG003338H34;ZS;Zscaler Inc;2022-03-10;227.13;1;0;sma;0;usd
