;figi;ticker;share_name;datetime;last_price;rsi_float;buy_flag;strategy_id;profit;currency;country
1393;BBG000F3CWW7;ZD;Ziff Davis;2022-07-27 00:00:00.000000;80.96;61.38;0;rsi;0;usd;US
1394;BBG000BVTPQ3;MTX@DE;MTU Aero Engines AG;2022-07-27 00:00:00.000000;;69.51;0;rsi;0;eur;DE
1395;BBG00ZVC67K7;VTSC@DE;Vitesco Technologies Group AG;2022-07-27 00:00:00.000000;;23.03;1;rsi;0;eur;DE
1396;BBG000BNTTY4;MDC;M.D.C. Holdings;2022-07-27 00:00:00.000000;36.34;60.59;0;rsi;0;usd;US
1397;BBG00Y91R9T3;OZON;Ozon Holdings PLC;2022-07-27 00:00:00.000000;1433.0;79.73;0;rsi;0;rub;RU
1398;BBG0026ZDDQ0;ONEM;1Life Healthcare;2022-07-27 00:00:00.000000;16.88;82.44;0;rsi;0;usd;US
1399;BBG004TC84Z8;TRMK;Трубная Металлургическая Компания;2022-07-27 00:00:00.000000;76.58;77.31;0;rsi;0;rub;RU
1400;BBG000BRMJN6;WTRG;Essential Utilities, Inc.;2022-07-27 00:00:00.000000;49.87;74.86;0;rsi;0;usd;US
1401;BBG000F5VVB6;NDAQ;Nasdaq;2022-07-27 00:00:00.000000;173.38;72.7;0;rsi;0;usd;US
1402;BBG00BTJVK94;TOST;Toast;2022-07-27 00:00:00.000000;15.05;57.91;0;rsi;0;usd;US
1403;BBG000HF28Q9;CUBE;CubeSmart REIT;2022-07-27 00:00:00.000000;44.08;67.43;0;rsi;0;usd;US
1404;BBG00Z5KBW72;GDEV;Nexters Inc;2022-07-27 00:00:00.000000;;21.97;1;rsi;0;usd;US
1405;BBG000BFT2L4;CMCSA;Comcast;2022-07-27 00:00:00.000000;43.35;76.38;0;rsi;0;usd;US
1406;BBG000BND699;NXPI;NXP Semiconductors NV;2022-07-27 00:00:00.000000;180.55;71.65;0;rsi;0;usd;NL
1407;BBG000BCCT76;SIE@DE;Siemens AG;2022-07-27 00:00:00.000000;;33.97;1;rsi;0;eur;DE
1408;BBG000LW3NX5;DPW@DE;Deutsche Post AG;2022-07-27 00:00:00.000000;;29.6;1;rsi;0;eur;DE
1409;BBG000RQBFV2;G;Genpact Limited;2022-07-27 00:00:00.000000;46.35;69.4;0;rsi;0;usd;BM
1410;BBG000BJGGV8;FELE;Franklin Electric Co;2022-07-27 00:00:00.000000;85.11;78.65;0;rsi;0;usd;US
1411;BBG000BQ4GG2;NPK;National Presto Industries Inc;2022-07-27 00:00:00.000000;69.0;63.35;0;rsi;0;usd;US
1412;BBG010R8C3Y4;GRUB;АДР Just Eat Takeaway.com N.V.;2022-07-27 00:00:00.000000;;17.91;1;rsi;0;usd;US
1413;BBG001D8R5D0;XYL;Xylem;2022-07-27 00:00:00.000000;87.24;73.21;0;rsi;0;usd;US
1414;BBG000D898T9;CAH;Cardinal Health;2022-07-27 00:00:00.000000;57.54;71.53;0;rsi;0;usd;US
1415;BBG000BBS9F6;TRI;Thomson Reuters Corporation;2022-07-27 00:00:00.000000;110.54;73.65;0;rsi;0;usd;CA
1416;BBG000K4WS65;CVCO;Cavco Industries Inc;2022-07-27 00:00:00.000000;249.49;74.83;0;rsi;0;usd;US
1417;BBG000BD2NY8;BF.B;Brown-Forman;2022-07-27 00:00:00.000000;72.43;74.02;0;rsi;0;usd;US
1418;BBG000BL9MZ4;MHO;M/I Homes Inc;2022-07-27 00:00:00.000000;46.47;73.47;0;rsi;0;usd;US
1419;BBG00QVJVYB5;REYN;Reynolds Consumer Products Inc.;2022-07-27 00:00:00.000000;29.5;69.2;0;rsi;0;usd;US
1420;BBG000QKNLB2;RRBI;Red River Bancshares;2022-07-27 00:00:00.000000;55.35;64.93;0;rsi;0;usd;US
1421;BBG002B9T6Y1;KAZTP;КуйбышевАзот - Акции привилегированные;2022-07-27 00:00:00.000000;388.8;34.63;1;rsi;0;rub;RU
1422;BBG00VPKLPX4;POGR;Petropavlovsk PLC;2022-07-27 00:00:00.000000;;14.65;1;rsi;0;rub;RU
1423;BBG000BVXC87;UBSI;United Bankshares, Inc.;2022-07-27 00:00:00.000000;38.23;65.34;0;rsi;0;usd;US
1424;BBG000BBCDZ2;ROK;Rockwell Automation;2022-07-27 00:00:00.000000;240.46;77.8;0;rsi;0;usd;US
1425;BBG000BB99S3;SLAB;Silicon Laboratories Inc;2022-07-27 00:00:00.000000;149.25;76.15;0;rsi;0;usd;US
1426;BBG00B6G8077;RRR;Red Rock Resorts;2022-07-27 00:00:00.000000;37.93;61.66;0;rsi;0;usd;US
1427;BBG004S681M2;SNGSP;Сургутнефтегаз - привилегированные акции;2022-07-27 00:00:00.000000;29.1;24.97;1;rsi;0;rub;RU
1428;BBG000BHJSC4;BBSI;Barrett Business Services Inc;2022-07-27 00:00:00.000000;81.0;75.11;0;rsi;0;usd;US
1429;BBG000BWXBC2;WMT;Wal-Mart Stores;2022-07-27 00:00:00.000000;126.3;75.36;0;rsi;0;usd;US
1430;BBG000BW29L1;UNF;UniFirst Corp MA;2022-07-27 00:00:00.000000;191.56;75.66;0;rsi;0;usd;US
1431;BBG000BJQK11;FOE;Ferro Corp;2022-07-27 00:00:00.000000;;94.88;0;rsi;0;usd;US
1432;BBG008LJ4TF3;CWEN;Clearway Energy;2022-07-27 00:00:00.000000;38.0;72.98;0;rsi;0;usd;US
1433;BBG000D7JKW9;CSGP;CoStar Group Inc;2022-07-27 00:00:00.000000;68.63;72.72;0;rsi;0;usd;US
1434;BBG00HFFRW39;KIDS;OrthoPediatrics Corp;2022-07-27 00:00:00.000000;48.6;71.82;0;rsi;0;usd;US
1435;BBG000BS3CD1;FRE@DE;Fresenius SE;2022-07-27 00:00:00.000000;;21.74;1;rsi;0;eur;DE
1436;BBG000BLMTR3;PUM@DE;PUMA SE;2022-07-27 00:00:00.000000;;16.73;1;rsi;0;eur;DE
1437;BBG0145FSNR1;TPG;TPG;2022-07-27 00:00:00.000000;27.21;66.89;0;rsi;0;usd;US
1438;BBG000BBZBV5;CON@DE;Continental AG;2022-07-27 00:00:00.000000;;28.9;1;rsi;0;eur;DE
1439;BBG00MVWLLM2;GOSS;Gossamer Bio Inc;2022-07-27 00:00:00.000000;11.79;75.48;0;rsi;0;usd;US
1440;BBG005L86G05;AVNS;Avanos Medical Inc;2022-07-27 00:00:00.000000;28.78;71.14;0;rsi;0;usd;US
1441;BBG006L8G4H1;YNDX;Yandex;2022-07-27 00:00:00.000000;2072.0;74.2;0;rsi;0;rub;RU
1442;BBG00GBNZ4M0;AM;Antero Midstream Corp;2022-07-27 00:00:00.000000;9.75;88.97;1;rsi;0;usd;US
1443;BBG00Y61SZL5;RKLB;Rocket Lab;2022-07-27 00:00:00.000000;4.29;50.68;0;rsi;0;usd;US
1444;BBG001PD3L10;EVK@DE;Evonik Industries AG;2022-07-27 00:00:00.000000;;24.33;1;rsi;0;eur;DE
1445;BBG00W9LF2G5;PRAX;Praxis Precision Medicines;2022-07-27 00:00:00.000000;3.52;68.93;0;rsi;0;usd;US
1446;BBG00LBLCD02;TENB;Tenable Holdings Inc;2022-07-27 00:00:00.000000;38.47;30.44;1;rsi;0;usd;US
1447;BBG000BLK267;HUBB;Hubbell;2022-07-27 00:00:00.000000;209.71;79.52;0;rsi;0;usd;US
1448;BBG00VR8SDG8;ALXO;ALX Oncology Holdings Inc;2022-07-27 00:00:00.000000;11.97;71.24;0;rsi;0;usd;US
1449;BBG0105XBRH0;CCSI;Consensus Cloud Solutions;2022-07-27 00:00:00.000000;53.61;62.82;0;rsi;0;usd;US
1450;BBG000F02T51;CABO;Cable One;2022-07-27 00:00:00.000000;1441.12;76.79;0;rsi;0;usd;US
1451;BBG001VBZR00;SBER@GS;Sberbank of Russia PJSC;2022-07-27 00:00:00.000000;;28.64;1;rsi;0;usd;RU
1452;BBG000D7HF89;SON;Sonoco Products Co;2022-07-27 00:00:00.000000;62.56;74.51;0;rsi;0;usd;US
1453;BBG000D9H9F1;MYGN;Myriad Genetics Inc;2022-07-27 00:00:00.000000;25.46;75.67;0;rsi;0;usd;US
1454;BBG000HS77T5;VZ;Verizon Communications;2022-07-27 00:00:00.000000;44.85;22.57;1;rsi;0;usd;US
1455;BBG00MS4Y0W9;BDTX;Black Diamond Therapeutics Inc;2022-07-27 00:00:00.000000;3.51;74.61;0;rsi;0;usd;US
1456;BBG000BFC848;KNX;Knight-Swift Transportation;2022-07-27 00:00:00.000000;51.52;71.15;0;rsi;0;usd;US
1457;BBG000FR1RP5;ADS@DE;Adidas;2022-07-27 00:00:00.000000;;23.1;1;rsi;0;eur;DE
1458;BBG000BVV7G1;TXN;Texas Instruments;2022-07-27 00:00:00.000000;171.49;71.5;0;rsi;0;usd;US
1459;BBG003D4V951;DUOL;Duolingo;2022-07-27 00:00:00.000000;97.0;64.23;0;rsi;0;usd;US
1460;BBG000LLRNX3;COFS;ChoiceOne Financial Services, Inc.;2022-07-27 00:00:00.000000;20.99;73.09;0;rsi;0;usd;US
1461;BBG000BB6G37;ADI;Analog Devices;2022-07-27 00:00:00.000000;167.5;71.74;0;rsi;0;usd;US
1462;BBG00ZHCX1X2;FIXP;Fix Price Group;2022-07-27 00:00:00.000000;340.3;69.11;0;rsi;0;rub;RU
1463;BBG004MN1R41;NAVI;Navient;2022-07-27 00:00:00.000000;16.52;76.29;0;rsi;0;usd;US
1464;BBG006G412Q6;CCS;Century Communities;2022-07-27 00:00:00.000000;54.66;73.42;0;rsi;0;usd;US
1465;BBG000BMLVJ6;AORT;Artivion;2022-07-27 00:00:00.000000;20.07;66.95;0;rsi;0;usd;US
1466;BBG000BBZW12;DBK@DE;Deutsche Bank AG;2022-07-27 00:00:00.000000;;31.84;1;rsi;0;eur;DE
1467;BBG000CSZKR2;MBT;АДР МТС;2022-07-27 00:00:00.000000;;16.15;1;rsi;0;usd;RU
1468;BBG000RG4ZQ4;TGKN;ТГК-14;2022-07-27 00:00:00.000000;0.00232;23.62;1;rsi;0;rub;RU
1469;BBG000BBVVK7;BAS@DE;BASF SE;2022-07-27 00:00:00.000000;;26.6;1;rsi;0;eur;DE
1470;BBG000DD3510;AIV;Apartment Investment & Management REIT;2022-07-27 00:00:00.000000;7.7;74.09;0;rsi;0;usd;US
1471;BBG000C1HN22;IEX;IDEX Corp;2022-07-27 00:00:00.000000;199.51;73.25;0;rsi;0;usd;US
1472;BBG007DLZ601;RYTM;Rhythm Pharmaceuticals Inc;2022-07-27 00:00:00.000000;11.8;72.41;0;rsi;0;usd;US
1473;BBG000BNGBW9;NOK;Nokia;2022-07-27 00:00:00.000000;5.13;69.18;0;rsi;0;usd;FI
1474;BBG00YV1J622;TSVT;2seventy bio;2022-07-27 00:00:00.000000;14.63;71.71;0;rsi;0;usd;US
1475;BBG000VDC3G9;ZGNX;Zogenix Inc;2022-07-27 00:00:00.000000;;84.32;0;rsi;0;usd;US
1476;BBG000D42FJ0;DDD;3D Systems Corp;2022-07-27 00:00:00.000000;10.43;60.4;0;rsi;0;usd;US
1477;BBG000BM6788;TT;Trane Technologies;2022-07-28 00:00:00.000000;145.38;73.65;0;rsi;0;usd;US
1478;BBG000BGGBT8;CSL;Carlisle Companies Incorporated;2022-07-28 00:00:00.000000;287.6;76.08;0;rsi;0;usd;US
1479;BBG000H556T9;HON;Honeywell;2022-07-28 00:00:00.000000;190.45;72.82;0;rsi;0;usd;US
1480;BBG000BDGHD9;BMI;Badger Meter Inc;2022-07-28 00:00:00.000000;93.76;76.99;0;rsi;0;usd;US
1481;BBG00CVQZQ96;ITT;ITT;2022-07-28 00:00:00.000000;73.91;70.24;0;rsi;0;usd;US
1482;BBG000BF0672;CASY;Casey's General Stores Inc;2022-07-28 00:00:00.000000;202.88;71.09;0;rsi;0;usd;US
1483;BBG000JKCWS0;CLB;Core Laboratories N.V.;2022-07-28 00:00:00.000000;18.4;87.99;1;rsi;0;usd;NL
1484;BBG000J79P80;SXT;Sensient Technologies Corp;2022-07-28 00:00:00.000000;86.41;71.28;0;rsi;0;usd;US
1485;BBG001VBZR00;SBER@GS;Sberbank of Russia PJSC;2022-07-28 00:00:00.000000;;28.64;1;rsi;0;usd;RU
1486;BBG000DCNK80;RPM;RPM International Inc;2022-07-28 00:00:00.000000;89.13;73.75;0;rsi;0;usd;US
1487;BBG000BWPP85;WERN;Werner Enterprises Inc;2022-07-28 00:00:00.000000;43.71;73.38;0;rsi;0;usd;US
1488;BBG000BRMJN6;WTRG;Essential Utilities, Inc.;2022-07-28 00:00:00.000000;51.16;78.65;0;rsi;0;usd;US
1489;BBG000BVXC87;UBSI;United Bankshares, Inc.;2022-07-28 00:00:00.000000;38.25;65.45;0;rsi;0;usd;US
1490;BBG00BLVZ228;FTV;Fortive;2022-07-28 00:00:00.000000;62.47;76.19;0;rsi;0;usd;US
1491;BBG000C4GBR6;NTGR;NETGEAR Inc;2022-07-28 00:00:00.000000;24.87;85.59;0;rsi;0;usd;US
1492;BBG000BB5B84;LII;Lennox International Inc;2022-07-28 00:00:00.000000;234.57;77.27;0;rsi;0;usd;US
1493;BBG000BJQK11;FOE;Ferro Corp;2022-07-28 00:00:00.000000;;94.88;0;rsi;0;usd;US
1494;BBG000BLMY92;MAA;Mid-America Apartment REIT;2022-07-28 00:00:00.000000;181.79;75.82;0;rsi;0;usd;US
1495;BBG000ND1SB0;COWN;Cowen, Inc.;2022-07-28 00:00:00.000000;34.0;67.31;0;rsi;0;usd;US
1496;BBG010R8C3Y4;GRUB;АДР Just Eat Takeaway.com N.V.;2022-07-28 00:00:00.000000;;17.91;1;rsi;0;usd;US
1497;BBG000BWXBC2;WMT;Wal-Mart Stores;2022-07-28 00:00:00.000000;129.9;79.04;0;rsi;0;usd;US
1498;BBG000F6H8W8;COST;Costco Wholesale;2022-07-28 00:00:00.000000;536.8;75.63;0;rsi;0;usd;US
1499;BBG000C1HN22;IEX;IDEX Corp;2022-07-28 00:00:00.000000;206.08;77.62;0;rsi;0;usd;US
1500;BBG00VPKLPX4;POGR;Petropavlovsk PLC;2022-07-28 00:00:00.000000;;14.65;1;rsi;0;rub;RU
1501;BBG000PPFKQ7;BR;Broadridge Financial Solutions;2022-07-28 00:00:00.000000;160.84;76.27;0;rsi;0;usd;US
1502;BBG000JWD753;LVS;Las Vegas Sands Corp;2022-07-28 00:00:00.000000;38.65;70.61;0;rsi;0;usd;US
1503;BBG00BT7PPY8;TRHC;Tabula Rasa HealthCare In;2022-07-28 00:00:00.000000;4.74;70.23;0;rsi;0;usd;US
1504;BBG003MSMCS6;GLPI;Gaming and Leisure Properties REIT;2022-07-28 00:00:00.000000;52.65;77.11;0;rsi;0;usd;US
1505;BBG003DNHV56;VVV;Valvoline;2022-07-28 00:00:00.000000;31.84;65.3;0;rsi;0;usd;US
1506;BBG000BNGBW9;NOK;Nokia;2022-07-28 00:00:00.000000;5.15;69.8;0;rsi;0;usd;FI
1507;BBG000BX7DH0;VRSB;ТНС энерго Воронеж;2022-07-28 00:00:00.000000;151.0;23.03;1;rsi;0;rub;RU
1508;BBG000BVPV84;AMZN;Amazon.com;2022-07-28 00:00:00.000000;139.06;73.96;0;rsi;0;usd;US
1509;BBG006FCB019;ENR;Energizer Holdings Inc;2022-07-28 00:00:00.000000;29.81;69.6;0;rsi;0;usd;US
1510;BBG000CKGDS5;FR;First Industrial REIT;2022-07-28 00:00:00.000000;51.85;67.58;0;rsi;0;usd;US
1511;BBG001DCTG63;EXPI;eXp World Holdings;2022-07-28 00:00:00.000000;14.73;60.7;0;rsi;0;usd;US
1512;BBG000F3CWW7;ZD;Ziff Davis;2022-07-28 00:00:00.000000;81.65;62.98;0;rsi;0;usd;US
1513;BBG000D42FJ0;DDD;3D Systems Corp;2022-07-28 00:00:00.000000;11.28;67.61;0;rsi;0;usd;US
1514;BBG000R5XCX9;XPEL;XPEL;2022-07-28 00:00:00.000000;60.57;71.1;0;rsi;0;usd;US
1515;BBG000BN53G7;LEG;Leggett & Platt;2022-07-28 00:00:00.000000;40.25;70.94;0;rsi;0;usd;US
1516;BBG000BBVVK7;BAS@DE;BASF SE;2022-07-28 00:00:00.000000;;26.6;1;rsi;0;eur;DE
1517;BBG000BVTPQ3;MTX@DE;MTU Aero Engines AG;2022-07-28 00:00:00.000000;;69.51;0;rsi;0;eur;DE
1518;BBG00YQ82275;SHLS;Shoals Technologies Group, Inc.;2022-07-28 00:00:00.000000;22.52;67.78;0;rsi;0;usd;US
1519;BBG000BC33T9;ARE;Alexandria Real Estate Equities REIT;2022-07-28 00:00:00.000000;162.57;71.15;0;rsi;0;usd;US
1520;BBG005BT60Y8;NVEE;NV5 Global Inc;2022-07-28 00:00:00.000000;136.07;77.26;0;rsi;0;usd;US
1521;BBG00Y91R9T3;OZON;Ozon Holdings PLC;2022-07-28 00:00:00.000000;1442.5;80.18;0;rsi;0;rub;RU
1522;BBG00B6G8077;RRR;Red Rock Resorts;2022-07-28 00:00:00.000000;39.24;65.34;0;rsi;0;usd;US
1523;BBG000BHJSC4;BBSI;Barrett Business Services Inc;2022-07-28 00:00:00.000000;81.57;76.12;0;rsi;0;usd;US
1524;BBG000FFH4P5;FLS;Flowserve;2022-07-28 00:00:00.000000;32.7;72.35;0;rsi;0;usd;US
1525;BBG000DHPN63;O;Realty Income REIT;2022-07-28 00:00:00.000000;73.54;71.04;0;rsi;0;usd;US
1526;BBG00DW0PN34;1COV@DE;Covestro AG;2022-07-28 00:00:00.000000;;32.91;1;rsi;0;eur;DE
1527;BBG000DD3KP1;WABC;Westamerica Bancorporation;2022-07-28 00:00:00.000000;59.74;64.41;0;rsi;0;usd;US
1528;BBG000BB61F7;MTX;Minerals Technologies Inc.;2022-07-28 00:00:00.000000;67.28;72.64;0;rsi;0;usd;US
1529;BBG00K4MPP27;VNE;Veoneer Inc;2022-07-28 00:00:00.000000;;83.58;0;rsi;0;usd;SE
1530;BBG000TJM7F0;KDP;Keurig Dr Pepper;2022-07-28 00:00:00.000000;38.42;73.45;0;rsi;0;usd;US
1531;BBG000BC7VW9;MYRG;MYR Group Inc;2022-07-28 00:00:00.000000;96.16;72.67;0;rsi;0;usd;US
1532;BBG00L2B8KW8;VRT;Vertiv Holdings Co;2022-07-28 00:00:00.000000;10.98;66.95;0;rsi;0;usd;US
1533;BBG000C42VL3;LSI;Life Storage REIT;2022-07-28 00:00:00.000000;124.73;71.71;0;rsi;0;usd;US
1534;BBG0025XVR85;RUN;Sunrun Inc;2022-07-28 00:00:00.000000;31.2;71.42;0;rsi;0;usd;US
1535;BBG000BT1ZY7;SJW;SJW Group;2022-07-28 00:00:00.000000;65.36;74.03;0;rsi;0;usd;US
1536;BBG000C8L273;IFX@DE;Infineon Technologies AG;2022-07-28 00:00:00.000000;;32.25;1;rsi;0;eur;DE
1537;BBG00MVWLLM2;GOSS;Gossamer Bio Inc;2022-07-28 00:00:00.000000;11.71;74.17;0;rsi;0;usd;US
1538;BBG000BQVTF5;PCAR;PACCAR;2022-07-28 00:00:00.000000;91.11;72.01;0;rsi;0;usd;US
1539;BBG00Y7BP8Y1;AFRM;Affirm Holdings;2022-07-28 00:00:00.000000;26.9;60.59;0;rsi;0;usd;US
1540;BBG000BGX2S0;ATR;AptarGroup;2022-07-28 00:00:00.000000;107.61;70.07;0;rsi;0;usd;US
1541;BBG004HXD0G8;GNL;Global Net Lease REIT;2022-07-28 00:00:00.000000;15.13;65.73;0;rsi;0;usd;US
1542;BBG008N298Y8;WING;Wingstop Inc;2022-07-28 00:00:00.000000;120.0;78.83;0;rsi;0;usd;US
1543;BBG000BD1HP2;WRB;WR Berkley;2022-07-28 00:00:00.000000;61.59;34.06;1;rsi;0;usd;US
1544;BBG000BLPBL5;AVB;AvalonBay Communities REIT;2022-07-28 00:00:00.000000;212.24;72.77;0;rsi;0;usd;US
1545;BBG000BLR3Y7;IDA;IDACORP, Inc.;2022-07-28 00:00:00.000000;110.67;72.93;0;rsi;0;usd;US
1546;BBG000BLMTR3;PUM@DE;PUMA SE;2022-07-28 00:00:00.000000;;16.73;1;rsi;0;eur;DE
1547;BBG000DD3510;AIV;Apartment Investment & Management REIT;2022-07-28 00:00:00.000000;8.08;78.56;0;rsi;0;usd;US
1548;BBG011P2TCH8;RSKD;Riskified;2022-07-28 00:00:00.000000;4.43;58.02;0;rsi;0;usd;IL
1549;BBG00QVJVYB5;REYN;Reynolds Consumer Products Inc.;2022-07-28 00:00:00.000000;29.51;69.28;0;rsi;0;usd;US
1550;BBG000VDC3G9;ZGNX;Zogenix Inc;2022-07-28 00:00:00.000000;;84.32;0;rsi;0;usd;US
1551;BBG011386VF4;WBD;Warner Bros. Discovery;2022-07-28 00:00:00.000000;15.25;56.52;0;rsi;0;usd;US
1552;BBG000BVLRY8;ALV;Autoliv, Inc.;2022-07-28 00:00:00.000000;86.47;68.63;0;rsi;0;usd;US
1553;BBG000DW4LB1;AWI;Armstrong World Industries Inc;2022-07-28 00:00:00.000000;87.57;73.16;0;rsi;0;usd;US
1554;BBG004S681M2;SNGSP;Сургутнефтегаз - привилегированные акции;2022-07-28 00:00:00.000000;28.91;24.4;1;rsi;0;rub;RU
1555;BBG000F964B6;AWR;American States Water Co;2022-07-28 00:00:00.000000;87.36;73.81;0;rsi;0;usd;US
1556;BBG000BRJ809;PPG;PPG Industries;2022-07-28 00:00:00.000000;130.36;71.24;0;rsi;0;usd;US
1557;BBG00VCYVLH4;CERE;Cerevel Therapeutics Holdings;2022-07-28 00:00:00.000000;25.5;79.66;1;rsi;0;usd;US
1558;BBG000BFPK65;CINF;Cincinnati Financial Corporation;2022-07-28 00:00:00.000000;98.5;24.4;1;rsi;0;usd;US
1559;BBG014L7D4G1;EMBC;Embecta;2022-07-28 00:00:00.000000;29.45;70.08;0;rsi;0;usd;US
1560;BBG012YQ6P43;CIAN;АДР Циан;2022-07-28 00:00:00.000000;312.0;59.46;0;rsi;0;rub;RU
1561;BBG000L4M7F1;RMD;ResMed Inc;2022-07-28 00:00:00.000000;242.02;78.13;0;rsi;0;usd;US
1562;BBG0320C1036;FTCI;FTC Solar, Inc.;2022-07-28 00:00:00.000000;4.9;63.76;0;rsi;0;usd;US
1563;BBG00B6KGNN1;TWNK;Hostess Brands Inc;2022-07-28 00:00:00.000000;22.95;77.94;0;rsi;0;usd;US
1564;BBG000CSRSG6;USPH;US Physical Therapy Inc;2022-07-28 00:00:00.000000;129.98;80.25;0;rsi;0;usd;US
1565;BBG000BBZBV5;CON@DE;Continental AG;2022-07-28 00:00:00.000000;;28.9;1;rsi;0;eur;DE
1566;BBG000BLMDQ9;HXL;Hexcel Corp;2022-07-28 00:00:00.000000;60.19;73.93;0;rsi;0;usd;US
1567;BBG000C4S3P3;ESE;ESCO Technologies Inc.;2022-07-28 00:00:00.000000;76.52;73.14;0;rsi;0;usd;US
1568;BBG001PD3L10;EVK@DE;Evonik Industries AG;2022-07-28 00:00:00.000000;;24.33;1;rsi;0;eur;DE
1569;BBG000D8KTN6;CWT;California Water Service;2022-07-28 00:00:00.000000;59.41;73.13;0;rsi;0;usd;US
1570;BBG000JCZJS2;TNC;Tennant Company;2022-07-28 00:00:00.000000;66.18;75.23;0;rsi;0;usd;US
1571;BBG000BCQ4P6;AVY;Avery Dennison;2022-07-28 00:00:00.000000;189.14;74.23;0;rsi;0;usd;US
1572;BBG000VFBQG4;MGNT@GS;Magnit PJSC;2022-07-28 00:00:00.000000;;26.24;1;rsi;0;usd;RU
1573;BBG000BJ3PD2;ETN;Eaton Corporation;2022-07-28 00:00:00.000000;146.26;73.46;0;rsi;0;usd;US
1574;BBG00XK3WVD0;AIRC;Apartment Income REIT;2022-07-28 00:00:00.000000;45.92;70.39;0;rsi;0;usd;US
1575;BBG000BH6360;DLX;Deluxe Corp;2022-07-28 00:00:00.000000;24.85;69.43;0;rsi;0;usd;US
1576;BBG000RQBFV2;G;Genpact Limited;2022-07-28 00:00:00.000000;47.0;71.94;0;rsi;0;usd;BM
1577;BBG000BGBTC2;OHI;Omega Healthcare Investors REIT;2022-07-28 00:00:00.000000;31.31;66.2;0;rsi;0;usd;US
1578;BBG000PV27K3;EXR;Extra Space Storage REIT;2022-07-28 00:00:00.000000;188.14;74.7;0;rsi;0;usd;US
1579;BBG000TJ8XZ7;AGNC;AGNC Investment REIT;2022-07-28 00:00:00.000000;12.56;69.49;0;rsi;0;usd;US
1580;BBG000GMGNB3;ROLL;RBC Bearings Inc;2022-07-28 00:00:00.000000;230.42;76.21;0;rsi;0;usd;US
1581;BBG0063N8V69;CHRS;Coherus BioSciences;2022-07-28 00:00:00.000000;7.93;84.35;1;rsi;0;usd;US
1582;BBG00K20GVD2;BTAI;BioXcel Therapeutics;2022-07-28 00:00:00.000000;15.57;70.64;0;rsi;0;usd;US
1583;BBG000BSFRF3;SNPS;Synopsys;2022-07-28 00:00:00.000000;362.91;76.41;0;rsi;0;usd;US
1584;BBG000BF7BV7;OSTK;Overstock.com;2022-07-28 00:00:00.000000;30.8;60.87;0;rsi;0;usd;US
1585;BBG000BB6G37;ADI;Analog Devices;2022-07-28 00:00:00.000000;169.7;73.45;0;rsi;0;usd;US
1586;BBG000BLDV98;HRB;H&R Block;2022-07-28 00:00:00.000000;39.73;72.71;0;rsi;0;usd;US
1587;BBG000BH3JF8;DHR;Danaher;2022-07-28 00:00:00.000000;289.94;76.05;0;rsi;0;usd;US
1588;BBG000BBZW12;DBK@DE;Deutsche Bank AG;2022-07-28 00:00:00.000000;;31.84;1;rsi;0;eur;DE
1589;BBG007DLZ601;RYTM;Rhythm Pharmaceuticals Inc;2022-07-28 00:00:00.000000;13.48;76.37;0;rsi;0;usd;US
1590;BBG00PPS73P4;INMD;Inmode Ltd;2022-07-28 00:00:00.000000;33.24;78.16;0;rsi;0;usd;IL
1591;BBG00K53L394;ETRN;Equitrans Midstream Corporation;2022-07-28 00:00:00.000000;7.89;68.62;0;rsi;0;usd;US
1592;BBG000FX3Y66;PGTI;PGT Innovations Inc;2022-07-28 00:00:00.000000;21.97;77.96;0;rsi;0;usd;US
1593;BBG000BFL116;FSLR;First Solar;2022-07-28 00:00:00.000000;88.92;76.15;0;rsi;0;usd;US
1594;BBG009Q036D0;GMS;GMS Inc;2022-07-28 00:00:00.000000;52.15;74.21;0;rsi;0;usd;US
1595;BBG00W9LF2G5;PRAX;Praxis Precision Medicines;2022-07-28 00:00:00.000000;3.46;66.89;0;rsi;0;usd;US
1596;BBG000D7JKW9;CSGP;CoStar Group Inc;2022-07-28 00:00:00.000000;70.08;74.33;0;rsi;0;usd;US
1597;BBG00MS4Y0W9;BDTX;Black Diamond Therapeutics Inc;2022-07-28 00:00:00.000000;3.53;74.99;0;rsi;0;usd;US
1598;BBG000KGYRF8;OGZD@GS;Gazprom PJSC;2022-07-28 00:00:00.000000;;35.54;1;rsi;0;usd;RU
1599;BBG000BFC848;KNX;Knight-Swift Transportation;2022-07-28 00:00:00.000000;53.28;75.44;0;rsi;0;usd;US
1600;BBG000BJGGV8;FELE;Franklin Electric Co;2022-07-28 00:00:00.000000;88.49;81.84;0;rsi;0;usd;US
1601;BBG000BBL8V7;PWR;Quanta Services;2022-07-28 00:00:00.000000;145.29;71.49;0;rsi;0;usd;US
1602;BBG000BQ4GG2;NPK;National Presto Industries Inc;2022-07-28 00:00:00.000000;70.09;67.2;0;rsi;0;usd;US
1603;BBG001D8R5D0;XYL;Xylem;2022-07-28 00:00:00.000000;90.03;76.63;0;rsi;0;usd;US
1604;BBG000LLRNX3;COFS;ChoiceOne Financial Services, Inc.;2022-07-28 00:00:00.000000;20.83;70.39;0;rsi;0;usd;US
1605;BBG00RP60KV0;OTIS;Otis Worldwide;2022-07-28 00:00:00.000000;77.29;72.09;0;rsi;0;usd;US
