figi;ticker;class_code;isin;lot;currency;klong;kshort;dlong;dshort;dlong_min;dshort_min;short_enabled_flag;name;exchange;ipo_date;issue_size;country_of_risk;country_of_risk_name;sector;issue_size_plan;nominal;trading_status;otc_flag;buy_available_flag;sell_available_flag;div_yield_flag;share_type;min_price_increment;api_trade_available_flag;uid;real_exchange
BBG000BLY663;CROX;SPBXM;US2270461096;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Crocs Inc;SPB_MORNING;1970-01-01 00:00:00+00:00;71856115;US;Соединенные Штаты Америки;consumer;250000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;eab5dc42-102e-49a3-84ba-129ad5ca47bf;2
BBG0015XMW40;TRGP;SPBXM;US87612G1013;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Targa Resources;SPB;1970-01-01 00:00:00+00:00;229283445;US;Соединенные Штаты Америки;energy;300000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;7aeda392-2910-48d8-b10e-c41cebb137c2;2
BBG000HXJB21;IRBT;SPBXM;US4627261005;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 501600000};{'units': 0, 'nano': 674400000};{'units': 0, 'nano': 294000000};{'units': 0, 'nano': 294000000};True;iRobot Corp;SPB;1970-01-01 00:00:00+00:00;29672165;US;Соединенные Штаты Америки;consumer;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;d87c72e1-4d04-4554-8665-01b250091a17;2
BBG000VKG4R5;MRKU;TQBR;RU000A0JPPT1;10000;rub;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;МРСК Урала;MOEX;2005-05-03 00:00:00+00:00;87430485711;RU;Российская Федерация;utilities;100000000;{'currency': 'rub', 'units': 0, 'nano': 100000000};5;False;True;True;True;1;{'units': 0, 'nano': 200000};True;1b64e38a-49ad-4f4d-a4d3-b34184899352;1
BBG000QGWY50;BLUE;SPBXM;US09609G1004;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 630300000};{'units': 0, 'nano': 674400000};{'units': 0, 'nano': 392000000};{'units': 0, 'nano': 294000000};False;Bluebird Bio Inc;SPB;2013-06-19 00:00:00+00:00;67578549;US;Соединенные Штаты Америки;health_care;125000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;7c8bedfa-5933-4e6b-9f58-2380608f9f87;2
BBG007GNPYY7;ALRM;SPBXM;US0116421050;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Alarm com Holdings Inc;SPB;2015-06-26 00:00:00+00:00;47140413;US;Соединенные Штаты Америки;it;300000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;a2045d7a-0630-4625-8996-a91f4936356c;2
BBG000BPD168;MRK;SPBXM;US58933Y1055;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Merck;SPB;1970-01-01 00:00:00+00:00;2531374696;US;Соединенные Штаты Америки;health_care;0;{'currency': 'usd', 'units': 0, 'nano': 500000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;1edaf287-d018-4cb6-8936-3106d803c0a5;2
BBG000BHLYS1;ED;SPBXM;US2091151041;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Consolidated Edison;SPB;1948-06-21 00:00:00+00:00;310730465;US;Соединенные Штаты Америки;utilities;0;{'currency': 'usd', 'units': 0, 'nano': 100000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;083c922b-1cc2-466b-98c4-fd9440576ba1;2
BBG000BBMNG0;SAH;SPBXM;US83545G1022;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Sonic Automotive;SPB;1970-01-01 00:00:00+00:00;29565403;US;Соединенные Штаты Америки;consumer;100000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;3e9f65ad-58c5-4147-b33b-db416ea06773;2
BBG000BNNKG9;MAS;SPBXM;US5745991068;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Masco;SPB;1970-01-01 00:00:00+00:00;328307161;US;Соединенные Штаты Америки;industrials;1400000000;{'currency': 'usd', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;77180eec-0119-4bc4-b45e-6d9fca9bf248;2
BBG000TJM7F0;KDP;SPBXM;US49271V1008;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Keurig Dr Pepper;SPB;2008-04-28 00:00:00+00:00;1406081521;US;Соединенные Штаты Америки;consumer;2000000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;06fcb9ef-29c8-4828-992a-9117defe184c;2
BBG000DD3KP1;WABC;SPBXM;US9570901036;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Westamerica Bancorporation;SPB;1970-01-01 00:00:00+00:00;26939348;US;Соединенные Штаты Америки;financial;150000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;7165ff7c-77a9-4ad7-9652-0302ecfa5d4c;2
BBG000M1R011;NOW;SPBXM;US81762P1021;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;ServiceNow Inc;SPB;2012-06-29 00:00:00+00:00;198100000;US;Соединенные Штаты Америки;it;0;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;c307d695-f50b-41bd-8e93-33d034a0ccde;2
BBG000BDNV95;BRC;SPBXM;US1046741062;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Brady;SPB;1970-01-01 00:00:00+00:00;49811300;US;Соединенные Штаты Америки;industrials;51261487;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;483d7f48-248e-4c4e-8f70-a0415480dd3a;2
BBG00ZGF7771;COIN;SPBXM;US19260Q1076;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 501600000};{'units': 0, 'nano': 674400000};{'units': 0, 'nano': 294000000};{'units': 0, 'nano': 294000000};True;Coinbase;SPB_MORNING;1970-01-01 00:00:00+00:00;150967792;US;Соединенные Штаты Америки;financial;10000000000;{'currency': 'usd', 'units': 0, 'nano': 10000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;ef07da8c-00c3-43cb-b8dd-d7c5d5585ec1;2
BBG000Q1KFH4;WAL;SPBXM;US9576381092;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Western Alliance Bancorp;SPB;2015-06-18 00:00:00+00:00;103633094;US;Соединенные Штаты Америки;financial;200000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;629e03d2-24db-4de1-b6ad-63bcea6ad04b;2
BBG000HD3DW5;WTFC;SPBXM;US97650W1080;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Wintrust Financial;SPB;1970-01-01 00:00:00+00:00;57373345;US;Соединенные Штаты Америки;financial;100000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;63f904e2-0073-4b51-93b0-0cffd3c1775c;2
BBG006MDLY05;GDDY;SPBXM;US3802371076;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;GoDaddy Inc;SPB;1970-01-01 00:00:00+00:00;82449900;US;Соединенные Штаты Америки;it;1000000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;bb2b3678-7a60-4c55-8639-a6e4e7229d54;2
BBG002WLDMW5;COUR;SPBXM;US22266M1045;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Coursera, Inc.;SPB;1970-01-01 00:00:00+00:00;40301290;US;Соединенные Штаты Америки;consumer;300000000;{'currency': 'usd', 'units': 0, 'nano': 10000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;5f676f6e-3e52-4448-9ae8-d628337c8fad;2
BBG000K3BC83;LAD;SPBXM;US5367971034;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;LIthia Motors Inc;SPB;1996-12-17 00:00:00+00:00;22347635;US;Соединенные Штаты Америки;consumer;100000000;{'currency': 'usd', 'units': 0, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;4811f745-3279-449d-9629-bf22307f6ac8;2
BBG000TJ6F42;MRKZ;TQBR;RU000A0JPPB9;10000;rub;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Россети Северо-Запад;MOEX;2005-03-23 00:00:00+00:00;95785923138;RU;Российская Федерация;utilities;100000000;{'currency': 'rub', 'units': 0, 'nano': 100000000};5;False;True;True;True;1;{'units': 0, 'nano': 50000};True;05dbfebd-6bc4-4645-8f21-dcf05476999d;1
BBG001Z0Q6T5;MUSA;SPBXM;US6267551025;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Murphy USA Inc;SPB;1970-01-01 00:00:00+00:00;30759651;US;Соединенные Штаты Америки;materials;200000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;521671f0-9e10-40ec-92ee-25bd223efc76;2
BBG000DWG505;BRK.B;SPBXM;US0846707026;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Berkshire Hathaway;SPB;1970-01-01 00:00:00+00:00;1325373100;US;Соединенные Штаты Америки;financial;0;{'currency': 'usd', 'units': 0, 'nano': 3300000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;850e0c24-0e43-4378-bdde-2d8227c5af4b;2
BBG000Q7GG57;TGKB;TQBR;RU000A0JNGS7;1000000;rub;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;ТГК-2;MOEX;2005-05-14 00:00:00+00:00;1458404850747;RU;Российская Федерация;utilities;1000000000;{'currency': 'rub', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 5000};True;ba9b6eb4-614c-4be8-bdba-dd86cdfece64;1
BBG0064N0ZZ5;PAYC;SPBXM;US70432V1026;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;Paycom Software Inc;SPB;1970-01-01 00:00:00+00:00;59182715;US;Соединенные Штаты Америки;it;100000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;f9259587-5304-42ee-9ec6-c4abfeece909;2
BBG000HS77T5;VZ;SPBXM;US92343V1044;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Verizon Communications;SPB;1970-01-01 00:00:00+00:00;4140116007;US;Соединенные Штаты Америки;telecom;0;{'currency': 'usd', 'units': 0, 'nano': 100000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;86fd3b79-9377-47c9-a1ce-6dcd0c843569;2
BBG000BJQK11;FOE;SPBXM;US3154051003;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Ferro Corp;SPB;2006-05-24 00:00:00+00:00;81932628;US;Соединенные Штаты Америки;materials;300000000;{'currency': 'usd', 'units': 1, 'nano': 0};1;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;5039d57a-5832-4c6b-9b32-1a7777141766;2
BBG000C4SKT1;DY;SPBXM;US2674751019;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Dycom Industries Inc;SPB;1984-06-08 00:00:00+00:00;32480713;US;Соединенные Штаты Америки;industrials;150000000;{'currency': 'usd', 'units': 0, 'nano': 333330000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;6b8f6b65-a370-4b31-932e-dd018f7c6098;2
BBG0022FMPD5;EVBG;SPBXM;US29978A1043;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Everbridge Inc;SPB;2017-12-08 00:00:00+00:00;33790452;US;Соединенные Штаты Америки;it;100000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;9a66c458-6da3-427f-aa9d-bf857806b25b;2
BBG007KGRPY4;APLS;SPBXM;US03753U1060;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Apellis Pharmaceuticals;SPB;1970-01-01 00:00:00+00:00;75736924;US;Соединенные Штаты Америки;health_care;200000000;{'currency': 'usd', 'units': 0, 'nano': 100000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;a2c847b1-67dd-4f80-a059-4d3a5960aeda;2
BBG0029SFXB3;KZOS;TQBR;RU0009089825;10;rub;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 212500000};{'units': 0, 'nano': 363200000};{'units': 0, 'nano': 112600000};{'units': 0, 'nano': 167600000};False;ПАО «КАЗАНЬОРГСИНТЕЗ»;MOEX;2003-07-23 00:00:00+00:00;1785114000;RU;Российская Федерация;materials;1785114000;{'currency': 'rub', 'units': 1, 'nano': 0};5;False;True;True;True;1;{'units': 0, 'nano': 100000000};True;a6121478-943f-4eae-bc2a-bab5c771dd4a;1
BBG000GXZ4W7;ANSS;SPBXM;US03662Q1058;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;ANSYS;SPB;1996-06-19 00:00:00+00:00;84860473;US;Соединенные Штаты Америки;it;300000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;58b67524-fb54-4519-9d0d-bbe4edd9253a;2
BBG000BS1YV5;TTWO;SPBXM;US8740541094;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Take-Two Interactive Software;SPB;1970-01-01 00:00:00+00:00;116518331;US;Соединенные Штаты Америки;telecom;200000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;45743d5b-c2b4-4278-afe2-eec3595e3fc1;2
BBG000CHPMY5;JBSS;SPBXM;US8004221078;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;John B Sanfilippo & Son Inc;SPB;1991-12-04 00:00:00+00:00;8791506;US;Соединенные Штаты Америки;consumer;17000000;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;5b02872c-7075-4dc2-9962-68e8ad3dfd1d;2
BBG00KVTBY91;1810;SPBHKEX;TCS9830T1067;100;hkd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Xiaomi;SPB_HK;1970-01-01 00:00:00+00:00;15680943110;CN;Китайская Народная Республика;it;200000000000;{'currency': 'usd', 'units': 0, 'nano': 2500};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;4b7e4dda-6c97-4a91-a6ad-197a86af723e;2
BBG00BTK1DT8;CRTX;SPBXM;US22053A1079;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 863100000};{'units': 1, 'nano': 656900000};{'units': 0, 'nano': 630000000};{'units': 0, 'nano': 630000000};True;Cortexyme Inc;SPB;1970-01-01 00:00:00+00:00;29417286;US;Соединенные Штаты Америки;health_care;100000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;c2bf06ae-3381-4ea7-bbb1-75413adcc15e;2
BBG000HT5MG6;VNDA;SPBXM;US9216591084;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Vanda Pharmaceuticals Inc;SPB;2015-07-17 00:00:00+00:00;53337085;US;Соединенные Штаты Америки;health_care;150000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;cc8a731f-6f3e-4f10-aa82-8a2300684cb1;2
BBG000BWXBC2;WMT;SPBXM;US9311421039;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};True;Wal-Mart Stores;SPB_MORNING;1970-10-01 00:00:00+00:00;2788497816;US;Соединенные Штаты Америки;consumer;0;{'currency': 'usd', 'units': 0, 'nano': 100000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;19dfb3f6-2222-4eb4-93b6-f2500aa97e82;2
BBG000GQPB11;MELI;SPBXM;US58733R1023;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 585100000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 259000000};False;MercadoLibre Inc;SPB;2007-08-10 00:00:00+00:00;44157364;AR;Аргентинская Республика;consumer;110000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;8d8e4d71-eb8e-4226-8e76-8baf539f1cf5;2
BBG000BWHD54;VNO;SPBXM;US9290421091;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Vornado REIT;SPB;1970-01-01 00:00:00+00:00;190761498;US;Соединенные Штаты Америки;real_estate;250000000;{'currency': 'usd', 'units': 0, 'nano': 40000000};5;False;True;True;True;8;{'units': 0, 'nano': 10000000};True;11e9f5ae-e34b-4ed2-bf62-22f38f916986;2
BBG0059KNH10;CHNG;SPBXM;US15912K1007;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;Change Healthcare Inc;SPB;1970-01-01 00:00:00+00:00;597112;US;Соединенные Штаты Америки;health_care;2000000;{'currency': 'usd', 'units': 0, 'nano': 1000000};5;False;True;True;False;1;{'units': 0, 'nano': 10000000};True;c244bf53-d5b5-41e2-a67c-e15934755f8e;2
BBG000BKGXQ4;GATX;SPBXM;US3614481030;1;usd;{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};{'units': 0, 'nano': 0};False;GATX Corporation;SPB;1970-01-01 00:00:00+00:00;34933696;US;Соединенные Штаты Америки;financial;120000000;{'currency': 'usd', 'units': 0, 'nano': 625000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;036e97fd-9680-4bfe-b26f-25c9453feb89;2
BBG000BMDBZ1;JBHT;SPBXM;US4456581077;1;usd;{'units': 2, 'nano': 0};{'units': 2, 'nano': 0};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 500000000};{'units': 0, 'nano': 292900000};{'units': 0, 'nano': 224700000};False;JB Hunt;SPB;1970-01-01 00:00:00+00:00;109754492;US;Соединенные Штаты Америки;industrials;0;{'currency': 'usd', 'units': 0, 'nano': 10000000};5;False;True;True;True;1;{'units': 0, 'nano': 10000000};True;0d0bd102-cac8-42f6-b05c-bc15d4292834;2
